,id,comment_text,severe_toxic
148551,4e875d3dcff0d329,u are a fucking wanker there was no fucken pakistan or idependent state of pakistan before  infact most of the pakistanis are real indians of the muslim faith which were conerted by the arabs i hate you people that attempt to leach of indias majestic history before you pakistanis cant get your own food own laguage  urdu is at least  hindi own identity and own land india has given so much land to you to avoid conflict ad now you want to take away our ancient civilisations i have had enough indus valley was indian land occupied by indian people god gave india to the indians not the pakistanis remember pakistan is indian land so is kashmir and jammu,1
148564,4ebb0ac23020ce07,your gay youre a fucking faggot,1
148620,4f79fbdc8ba124c1,fuck u u fucken stole my cloudsong and if i ever fucken find u fuuuuuuuuuuck fuck u,1
148626,4f8662c6f69546ee,fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your dog fuck your d,1
148722,51250c77c248d321,hey fuckface stop reverting my page u gay loser cant u hav some fun u fukin nerd think ur so tuff big     dunc tell me ur adress and ill cum fuk u up,1
148828,52b800e978482ba2,yeah go suck dick u corrupt retarded fat pig homo,1
148929,542df6f2abd88a8c,fck uwhy the fck should i get a warning for doing nothingfck uwhy the fck should i get a warning for doing nothingfck uwhy the fck should i get a warning for doing nothingfck uwhy the fck should i get a warning for doing nothingfck uwhy the fck should i get a warning for doing nothingfck uwhy the fck should i get a warning for doing nothingfck uwhy the fck should i get a warning for doing nothingfck uwhy the fck should i get a warning for doing nothingfck uwhy the fck should i get a warning for doing nothingfck uwhy the fck should i get a warning for doing nothingfck uwhy the fck should i get a warning for doing nothingfck uwhy the fck should i get a warning for doing nothingfck uwhy the fck should i get a warning for doing nothingfck uwhy the fck should i get a warning for doing nothingfck uwhy the fck should i get a warning for doing nothingfck uwhy the fck should i get a warning for doing nothingfck uwhy the fck should i get a warning for doing nothingfck uwhy the fck should i get a warning for doing nothingfck uwhy the fck should i get a warning for doing nothingfck uwhy the fck should i get a warning for doing nothingfck uwhy the fck should i get a warning for doing nothingfck uwhy the fck should i get a warning for doing nothingfck uwhy the fck should i get a warning for doing nothingfck uwhy the fck should i get a warning for doing nothing,1
148985,551554b6370bc253,you fat slimy piece of shit i hope you fall through the toilet ya jobie you are one of the mpst uneducated dicks i have ever heard of burn in hell you bugger burn in hell ps you are a shit,1
149079,56bfc0ebe2047205,go fuck yourself go fuck yourself,1
149152,57fab21e2b5a6edb,fuckoff fuckoff i dont want self promoting faggots shitting up wikipedia if theres a fucking ban on vanity pages for people there should be one on vanity pages for shitty bands nobody will ever care about,1
149236,595167bee8a72480,wow i saw how you deleted my addition to gone maggie gone you really must be a lonely piece of shit if you had ever watched the episode you would see how it is a parody of oreilly and only him in that scene i reported your deconstructive edit and traced your ip it also seems like you are a big neo nazi fan of oreilly and will do whatever you can to protect your friend in christ lets begin the edit wargo fuck yourself faggot,1
149553,5db9890ef92a44fb,you bunch of cock cucking toilet scrubbing tit licking fanny kissing arse wanking bastards i hope you all rot in hell especially guy walters,1
149574,5e023adaab531e52,veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks veggietales sucks,1
149576,5e0655c329eb7816,fuck you fuck you get a vinyl and put in your mama ass your scrotal dj,1
149589,5e4fb1710d0f1493,your moms yummy cunt fucking bastardyou son of a bitch asshole motherfucker go fuck ur mothers cunt trade ur wife sister,1
149613,5ead69fe1514fad8,fuck off  wolfkeeper talk,1
149821,6201e1a72c149b42,durova youre a faggotstop being obsessed with joa,1
149869,62e736877c28bf05,fuck you wanker,1
149980,64c5e09faef3fed3,you are a duimb fucker why do you want to banme when i edited kearsney by adding wanking to the list of passtimes at the school it is well known that in the dorms at night almost every boy is  wanking its the unofficial school sport smoking grass and wanking  forget about these are the sons of the great and the mighty they are all little wankersnow stop being silly and remove the banone other thing by banning my ip address you are banning  students who also use the same address is this the high water mark of your bright ideas  one other thing what is the point of having editors when silly twats like you  operate as thought police or cencors my guess is wiki will go the same way all the other great sites have gone afre they get too clever for their own good the chap who thought this thinfg up in the fiorst place should have taken the money and run when he had that option,1
150047,65f9ec8f2818bb34,your a fat cunt  your a fucking fat ugly cunt  your a fat cunt  your a fucking fat ugly cunt  your a fat cunt  your a fucking fat ugly cunt  your a fat cunt  your a fat spotty cunt  your an ugly fat cunt  your a fat cunt  your a fucking fat ugly cunt  your a fat cunt  your a fucking fat ugly cunt  your a fat cunt  your a fucking fat ugly cunt  your a fat cunt  your a fat spotty cunt  your an ugly fat cunt  your a fat cunt  your a fucking fat ugly cunt  your a fat cunt  your a fucking fat ugly cunt  your a fat cunt  your a fucking fat ugly cunt  your a fat cunt  your a fat spotty cunt  your an ugly fat cunt,1
150053,660d7bb89403311a,j delanoy is a motherfucker nuff said,1
150054,661c84d85eeb12b6,sex freakdam rfk was a sex freak daaam  childrenhe must have been fucking and cumming in his wife everyday,1
150114,66dfc183b51034dc,hey made a fuck up you poofda fucken dog,1
150236,68ef2d542230342e,poor little faggot sucks to be you you ugly  year old virgin,1
150378,6b4a8d5f0415cd4d,fuck you you fucking faggot this is sean mc sean you motherfuckers blocked me for a long time,1
150451,6c7d096e1d16be21,fuck you why the fuck do you delete pages with no strong reason you are a bloody motherfucker if you think that you are a  fucking good article writer then write something of your own shithead,1
150609,6f0cf0013b7e867c,hey bitch you are the biggest faggot ever i know you like that cock in ypur ass and all but do you even feel it anymore or is it like throwing a hotdog down a hallway oh yeah by the way your aunt just called she says she wants you out of her basement and she wants you to get a real job you little bitch and one more thing i heard you weigh  pounds ive got a tipget active and eat subway you little bitch,1
150837,72d35581d815b083,thanks for all your hard work look here you small penis faggot you better watch your mouth or you going to get knocked the fuck out over wiki fuking pedia you watch but who watches youyour life is overrrrrrrrrrrrrrrrrrrhit me up on facebookfag,1
151131,77d84b1321c22d9a,lgbt you little fuck  are you a fag  that piece of shit page is making fucked up claims about islam  and most of it is not certified  how do you allow this on the site  claims such as that mehmet the conqueror was a fag  i swear if i know who wrote this ill kill himher,1
151142,77f3e9cda8065eda,armadillofromhell youre a fucking faggot stop destroying my yes it is mine discussion page if i want to get rid of something just let me fucking do it i saw it now back the fuck off youre ruining wikipedia for me asshole,1
151203,79412a691165763d,fuck this motherfucker asshole this asshole should not have his own page nor should any other hijackers giving them their own pages on wikipedia is glorifying their evil i hope this motherfucker rots in hell fuck mohammed atta scum of the earth,1
151229,799e117a87dec3be,gay sex  anal all night why are you reverting me spui saya on his talk page that he doesnt want modifications to his talk page reverted pull your head out of your ass,1
151241,79df6a3176192bdd,unprotect httpenwikipediaorgwikiusertalk you fucking fucktard,1
151362,7bd908b4b4bda3c2,fuck u u stupid fagget block me i dare u,1
151507,7e40d2ad4ef45b62,fuck you fuck you fuck you fuck you fuck you fuck you fuck you fuck you fuck you fuck you fuck you fuck you fuck you fuck you fuck you fuck you fuck you fuck you,1
151620,7feb1c570dd7f2dd,fuck you picka ti machina youve been reverted so fuck ya backhow about you vandalise my page again ill revert it and get your good self blocked for an extended period of time fuck youim gonna find ya harass ya then fuckin kill ya because you are a fuckin gross lesbian,1
151733,81dfb0e007a1e25b,you son of a bitch i was the one who recognized that it was a left facing swastikaand those morons are retarded for making a left facing swastika not a right onethanks being a nonobservant faggot and stealing my work asshole,1
151755,825732f397130e8e,your moms yummy cum fucking bastardyou son of a bitch asshole motherfucker go fuck ur mothers cunt trade ur wife sister,1
151854,83d6abb2cded7619,fuck you cunt  how fucking dare u judge me cunt dont fucking stand up for telstra fucker you small cock fag ill cum on your grave and hope that shit rains down it fucker fuck i hope you die fuck i want you dead why lefty do you use your left hand to wank cunt fucking wanker oww i just came,1
152047,8713b6dafded813e,you can also go out and suck  dicks and suck your daddys dick too                                                       amen,1
152175,88f7ffee89d00b89,stalking you little shit you need to stop following me around wikipedia and deleting every fuckin thing i write,1
152350,8bf9e886828e6322,bitch suck my dick before i slap you with itbitch suck my dick before i slap you with itbitch suck my dick before i slap you with itbitch suck my dick before i slap you with itbitch suck my dick before i slap you with itbitch suck my dick before i slap you with itbitch suck my dick before i slap you with itbitch suck my dick before i slap you with itbitch suck my dick before i slap you with itbitch suck my dick before i slap you with itbitch suck my dick before i slap you with itbitch suck my dick before i slap you with itbitch suck my dick before i slap you with itbitch suck my dick before i slap you with itbitch suck my dick before i slap you with itbitch suck my dick before i slap you with itbitch suck my dick before i slap you with itbitch suck my dick before i slap you with itbitch suck my dick before i slap you with itbitch suck my dick before i slap you with itbitch suck my dick before i slap you with itbitch suck my dick before i slap you with itbitch suck my dick before i slap you with itbitch suck my dick before i slap you with itbitch suck my dick before i slap you with itbitch suck my dick before i slap you with itbitch suck my dick before i slap you with itbitch suck my dick before i slap you with itbitch suck my dick before i slap you with itbitch suck my dick before i slap you with itbitch suck my dick before i slap you with itbitch suck my dick before i slap you with itbitch suck my dick before i slap you with itbitch suck my dick before i slap you with itbitch suck my dick before i slap you with it,1
152552,8f1c03d4355389c0,so you bitch niggas must not say shityou heard,1
152581,8f92f734bf5d722c,write your fuycking discoussion here you fuck head,1
152601,8fe11e2f7dfea788, you forgot to add in your user page being a fucking deaf moron you fucking moronic piece of shityou cant even quote correctlyheres what you quoted for the house episode airborne im a board certified expert in infectious disease whereas she just hands out parking spacesheres what he actually said im a board certified specialist in infectious disease she assigns parking spacesman its fucking morons like you that makes wiki so shitty mid  yr old piece of shit stop bragging about reading x number books or working at the largest company youre clearly falling apart biologically and if you cant even hear correctly how the fuck are you going to contribute to wikithanks asshole for fill wikipedia with crapplease for fuck sakes do not be a wikipedian you are a moron you cant even quote correctly what makes you think you can read write correctlygo back to working for coka cola as a janitor,1
152930,94d8d50268977805,message fuck off you old mull il fuckin find ya and terrorise yamabuhay,1
153106,97745af62f9b5f05,is a cocksucker faggot d,1
153215,992f47d530d5e714,complain  and more complains thats what ure good for fuckin idiot if i happen to know who u are ill wallop the shit out of u damn bastard fuck off ,1
153650,a0586f2ed977e529,dude whats your problem dude i was being serious on the last one sorry dick head eat my shit,1
153663,a07539c160ce57e5,how could the capital of israel not be part of israel you fucking brainwashed arab dumbass,1
153828,a368fde7ede4c9ac,lgagnon i for one think lgagnon is a big fat cock sucker  lgagnon lgagnon my nuts,1
153850,a3de9818ce38ca63,fuck malaysians like youfuck malaysians like you,1
154181,a9bc2dafcbd640b7,tyou are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker,1
154255,ab2d9cbeda247ba3,die you piece of ordure you do not deserve to be on this planet,1
154370,ad0e2c309f74bdc6,honestly you need to crawl under a rock and die you fat bastard,1
154458,ae3eff588eca865c,fucking white trash cuntcould you also be more careful with the revert button  edouardhenri aril talk ,1
154553,af9e849c953035b1,youre gay youre gay youre gay youre gay youre gay youre gay youre gay youre gay youre gay youre gay youre gay youre gay youre gay youre gay youre gay youre gay youre gay youre gay youre gay youre gay youre gay youre gay,1
155064,b84d27dbfe394b55,who was that jerk who blocked me why some assholes have authority to block the others either you pseudo grandmaster of azeri origin make your own corrections about antient city of shusha founded by panah khan in  century or i will keep vandalizing your stupid article and then write a special letter to wikipedia accusing you of spreading azeri propaganda in wikipediai wanna know the name of those assholes who tried to block me fucking idiots,1
155078,b888c3cef3a4602c,your a dirty wanker who loves little boys naked,1
155166,b9e5c89b1621d8d1,no reaction at all fucker,1
155336,bc5277c9a567c062,fucking nigger shut up your dirty nigga face a im a mighty white aryan lord and you are my slave only odin is over me,1
155370,bcbb9c880aebea4f,shut up for fuck sake i havent edited any of these articles ive never even heard of them for fuck sake im  why would i be interested in stuff i dont even know about and stuff i wouldnt want to know about you administrators are a disgrace go ahead ban me i dont give a shit by blocking me you prove that you cant handle the truth deletion to wikipedia,1
155403,bd45ec8ba7c3f13f,re dead motherfucker ,1
155465,be645d623cb3f5a5,piss off she is an ignorant bitch,1
155471,be7340e2e94de37b,bitch shut your ass up its not bogus vince is the majority owner and yes through the class b shares it became family owned and controled thats why its considered family owned and the only reason i havent changed it back to mcmahon family is because wikipedia said im in a edit war take yo ass back to editing something else give been editing wwe and stephanie mcmahon things for  years and yo stupid ass is the only one who has said something about my editing,1
155667,c1d4c9ad2092a85f,oh my fucking god they bloked me what im gonna do with my other  wikipedia accounts ,1
155722,c2a04ea79dcfd1a4,come ducttake you and rape you till you die fuckhead,1
155731,c2c8f11c4893bb4a,fuck you kid get the fuck out of my country,1
156111,c9286243b103a14b,californiaalibaba is a bitchgo fuck yourself you bitch ass motherfucker dont you ever in your fucking life threatening me you fucking piece of shit you you dont know me i will fucking kill your ass you punk pussy bitch tell your mama to suck my black dick,1
156437,ce2d7821188dd30f,huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge faggot huge fag,1
156630,d15a76f2b4440b94,you are a cocksucking faggot d,1
156726,d2b6ebce0790c683,hey you mother fucker i put hard work into my page and you deleted it in new york i take no shit im still in nyc so if you delete my fucking page again i will ban you from wikipedia and once again fuck you,1
